name,pref,city,district,latitude,longitude,relation_point_default
第一小学校,福島県,喜多方市,字経壇,37.65634,139.874739,16139.3576804009
城上小学校,鹿児島県,薩摩川内市,田海町,31.878758,130.300416,4842.60942856943
第二小学校,福島県,喜多方市,字谷地田,37.647496,139.874076,14630.9812059434
水引小学校,鹿児島県,薩摩川内市,水引町,31.850157,130.243734,4686.65050097626
堂島小学校,福島県,喜多方市,大字四奈川,37.609393,139.857233,7442.60031598926
川内小学校,鹿児島県,薩摩川内市,向田町,31.81035,130.308371,19953.2387544854
熱塩小学校,福島県,喜多方市,大字山田,37.725525,139.879882,4352.65713903457
大馬越小学校,鹿児島県,薩摩川内市,入来町浦之名,31.7799,130.447478,4394.20768216034
豊川小学校,福島県,喜多方市,豊川町一井字間々ノ上,37.633565,139.876128,13030.7229047634
大軣小学校,鹿児島県,薩摩川内市,祁答院町下手,31.871601,130.495323,3718.89081804959
第三小学校,福島県,喜多方市,岩月町喜多方字稲村,37.66793581388478,139.88733670990655,11894.1902041431
朝陽小学校,鹿児島県,薩摩川内市,入来町浦之名,31.791054,130.469791,4131.51640938046
鳥丸小学校,鹿児島県,薩摩川内市,東郷町宍野,31.890823,130.334348,4660.17552250913
東郷小学校,鹿児島県,薩摩川内市,白浜町,31.86626,130.336644,6626.21557530524
湯田小学校,鹿児島県,薩摩川内市,湯田町,31.906698,130.238597,2736.96754080734
藤川小学校,鹿児島県,薩摩川内市,東郷町藤川,31.922502,130.320432,2761.97303414393
南瀬小学校,鹿児島県,薩摩川内市,久住町,31.858319,130.388593,4487.04004233141
入来小学校,鹿児島県,薩摩川内市,入来町副田,31.80672,130.429511,5347.45903189366
八幡小学校,鹿児島県,薩摩川内市,田海町,31.872788,130.31859,6197.49468048506
樋脇小学校,鹿児島県,薩摩川内市,樋脇町塔之原,31.817308,130.38718,5549.49910969176
副田小学校,鹿児島県,薩摩川内市,入来町副田,31.830328,130.430486,5538.08520609313
平佐西小学校,鹿児島県,薩摩川内市,鳥追町,31.812073,130.314176,19490.9079186755
平佐東小学校,鹿児島県,薩摩川内市,中村町,31.840571,130.359061,5908.73338558103
磯部小学校,福島県,相馬市,磯部字上ノ台,37.760526,140.991859,3841.83280981207
峰山小学校,鹿児島県,薩摩川内市,五代町,31.826681,130.253627,6841.04580837679
玉野小学校,福島県,相馬市,玉野字町,37.769406,140.71577,3918.54377432758
陽成小学校,鹿児島県,薩摩川内市,陽成町,31.877064,130.267266,3793.11172041066
桜丘小学校,福島県,相馬市,中村字桜ケ丘,37.801353,140.915197,15082.4321954423
藺牟田小学校,鹿児島県,薩摩川内市,祁答院町藺牟田,31.823689,130.487367,4113.89201214859
山上小学校,福島県,相馬市,山上字柳下,37.77691,140.879924,5318.61336223523
大野小学校,福島県,相馬市,大坪字東畑,37.829926,140.897417,7709.27722640594
中村第一小学校,福島県,相馬市,中村字大手先,37.796076,140.917975,15389.0014311642
中村第二小学校,福島県,相馬市,新沼字大森,37.821075,140.943527,9461.79366811012
日立木小学校,福島県,相馬市,日下石字神明前,37.767747,140.946863,6728.64844711451
八幡小学校,福島県,相馬市,坪田字清水前,37.776911,140.913809,8813.17181199903
飯豊小学校,福島県,相馬市,新田字鷺打,37.788578,140.949084,8790.16097122573
旭小学校,福島県,二本松市,田沢字鳥上,37.548307,140.634509,4447.6950289134
安達太良小学校,福島県,二本松市,岳温泉１丁目,37.606081,140.353585,5733.31027341285
伊作小学校,鹿児島県,日置市,吹上町湯之浦,31.509871,130.348377,6179.76500050486
塩沢小学校,福島県,二本松市,塩沢町１丁目,37.614693,140.426634,12185.5750120974
伊作田小学校,鹿児島県,日置市,東市来町伊作田,31.649745068175328,130.32530544717773,6258.7414076844
岳下小学校,福島県,二本松市,大壇,37.586085,140.423302,13921.0908432321
伊集院小学校,鹿児島県,日置市,伊集院町徳重三丁目,31.626643524038283,130.39539888396263,15528.7317487759
苅野小学校（休校中）,福島県,福島市,松川町下川崎,37.63815,140.501631,8584.79171822432
伊集院北小学校,鹿児島県,日置市,伊集院町下神殿,31.65425976802441,130.41544795566364,10139.8277998813
幾世橋小学校（休校中）,福島県,福島市,松川町下川崎,37.63815,140.501631,8584.79171822432
永吉小学校,鹿児島県,日置市,吹上町永吉,31.561168,130.356675,5430.81302742576
原瀬小学校,福島県,二本松市,原セ大畑,37.585251,140.384972,7342.98003580388
花田小学校,鹿児島県,日置市,吹上町中原,31.525017,130.34491,5175.04560671314
渋川小学校,福島県,二本松市,渋川字黒沼,37.634691,140.462185,9917.6256703844
吉利小学校,鹿児島県,日置市,日吉町吉利,31.573707623753993,130.34539460755147,5426.0370800512
小浜小学校,福島県,二本松市,小浜字藤町,37.561089,140.51246,7374.2944249474
住吉小学校,鹿児島県,日置市,日吉町山田,31.61086,130.35555,6319.34245193236
新殿小学校,福島県,二本松市,西新殿字柿平,37.534149,140.563013,5503.64442880035
上市来小学校,鹿児島県,日置市,東市来町養母,31.677209893967298,130.39160580568276,6184.61755808775
杉田小学校,福島県,二本松市,杉田町１丁目,37.561409,140.416314,10752.6707199296
扇尾小学校,鹿児島県,鹿児島市,入佐町,31.582522,130.386213,6012.17192125461
請戸小学校（休校中）,福島県,福島市,松川町下川崎,37.63815,140.501631,8584.79171822432
鶴丸小学校,鹿児島県,日置市,東市来町長里,31.659660057696374,130.3495733617944,9371.51154604844
石井小学校,福島県,二本松市,赤井沢,37.561236,140.457424,9344.68874614485
土橋小学校,鹿児島県,日置市,伊集院町土橋,31.639565,130.447203,10466.4546148075
川崎小学校,福島県,二本松市,上川崎字上種田,37.61025,140.491349,8481.94378685408
湯田小学校,鹿児島県,日置市,東市来町湯田,31.674775772489806,130.33390802736463,8006.2605355315
大平小学校,福島県,二本松市,太子堂,37.580332,140.475634,8633.34159176148
日新小学校,鹿児島県,日置市,日吉町山田,31.603913485869413,130.34239304433638,6339.17373177733
大堀小学校（休校中）,福島県,福島市,松川町下川崎,37.63815,140.501631,8584.79171822432
日置小学校,鹿児島県,日置市,日吉町日置,31.591436122823886,130.3445765801869,6348.87945634808
津島小学校（休校中）,福島県,福島市,松川町下川崎,37.63815,140.501631,8584.79171822432
飯牟礼小学校,鹿児島県,日置市,伊集院町飯牟礼,31.606063060436846,130.39155437547674,8556.43338668691
二本松南小学校,福島県,二本松市,亀谷１丁目,37.594418,140.446077,18269.9973321363
美山小学校,鹿児島県,日置市,東市来町寺脇,31.638201,130.352326,6877.19689961593
二本松北小学校,福島県,二本松市,郭内１丁目,37.596917,140.434967,17829.7002027694
妙円寺小学校,鹿児島県,日置市,伊集院町妙円寺１丁目,31.644842,130.39866,12336.9737203888
油井小学校,福島県,二本松市,油井字道田,37.605806,140.457742,15099.7196228831
和田小学校,鹿児島県,南さつま市,大野,31.486262,130.355653,5215.64563515507
浪江小学校,福島県,福島市,松川町下川崎,37.63815,140.501631,8584.79171822432
東和小学校,福島県,二本松市,針道字大町表,37.59053624927716,140.56875411603738,5937.6518354913
笠木小学校,鹿児島県,曽於市,大隅町坂元,31.630923,130.967122,4200.21543145665
岩川小学校,鹿児島県,曽於市,大隅町岩川,31.593774,130.987289,5207.75569147278
岩南小学校,鹿児島県,曽於市,末吉町岩崎,31.59486,131.003156,6085.53647810476
芦沢小学校,福島県,田村市,船引町芦沢,37.406915,140.539259,6668.12023342994
岩北小学校,鹿児島県,曽於市,末吉町岩崎,31.621158,131.008378,4962.249420436
関本小学校,福島県,田村市,常葉町関本,37.418027,140.658438,4848.87412429088
月野小学校,鹿児島県,曽於市,大隅町月野,31.562398,130.998958,3861.33268165941
岩井沢小学校,福島県,田村市,船引町船引,37.45429013217231,140.5579390853833,8396.56186318494
光神小学校,鹿児島県,曽於市,財部町南俣,31.676142,130.929427,3929.8704647899
古道小学校,福島県,田村市,船引町船引,37.45429013217231,140.5579390853833,8396.56186318494
恒吉小学校,鹿児島県,曽於市,大隅町恒吉,31.596377,130.909022,3174.73880973701
広瀬小学校,福島県,田村市,滝根町広瀬,37.306191,140.652242,5213.86476829938
高岡小学校,鹿児島県,曽於市,末吉町南之郷,31.617472,131.10915,3295.26069196546
常葉小学校,福島県,田村市,常葉町常葉字上町,37.439856,140.644327,5470.71223774596
財部小学校,宮崎県,都城市,蓑原町,31.72744,130.990016,9119.52684297665
菅谷小学校,福島県,田村市,船引町椚山,37.409228,140.588626,6634.20050878286
財部南小学校,鹿児島県,曽於市,財部町南俣,31.698261,130.940437,4303.53293065194
瀬川小学校,福島県,田村市,船引町大倉,37.494059,140.579046,5783.53438994586
財部北小学校,鹿児島県,曽於市,財部町下財部,31.760366,130.929575,3797.51805746697
西向小学校,福島県,田村市,常葉町西向字中,37.442937,140.61967,6497.06210910966
深川小学校,鹿児島県,曽於市,末吉町深川,31.681829,130.998171,6122.6196342426
船引小学校,福島県,田村市,船引町船引,37.43621,140.580074,10753.4143258054
諏訪小学校,鹿児島県,曽於市,末吉町栄町２丁目,31.662126,131.001638,8015.65381871747
大越小学校,福島県,田村市,大越町上大越,37.381486,140.631587,6144.2275388043
菅牟田小学校,鹿児島県,曽於市,大隅町坂元,31.619438,130.95719,3865.42284204008
滝根小学校,福島県,小野町,大字飯豊字長久保,37.327108,140.655757,5726.6560062654
大隅南小学校,鹿児島県,曽於市,大隅町荒谷,31.561312,130.953211,3129.1006557527
美山小学校,福島県,田村市,船引町長外路,37.472881,140.588617,6177.5546932644
大隅北小学校,鹿児島県,曽於市,大隅町須田木,31.65071,130.903406,3730.87177612642
要田小学校,福島県,田村市,船引町荒和田,37.456935,140.523297,7883.10070715736
中谷小学校,宮崎県,都城市,関之尾町,31.773789,130.975073,5075.84918210889
緑小学校,福島県,田村市,船引町北移,37.514431,140.647729,4719.49033690867
末吉小学校,鹿児島県,曽於市,末吉町上町７丁目,31.649937972373337,131.0199033207475,8920.78527250259
船引南小学校,福島県,田村市,船引町遠山沢,37.39768869041422,140.57050976792524,6278.26286978374
柳迫小学校,鹿児島県,曽於市,末吉町深川,31.698451,131.008032,7910.22005801538
檍小学校,鹿児島県,曽於市,末吉町南之郷,31.624327,131.06306,4069.50464100852
金房小学校,福島県,南相馬市,鹿島区牛河内,37.705015,140.955427,8784.14223809364
安良小学校,鹿児島県,霧島市,横川町上ノ,31.894779,130.662059,3330.71567309354
原町第一小学校,福島県,南相馬市,原町区東町２丁目,37.642101,140.962848,15562.1688845015
永水小学校,鹿児島県,霧島市,霧島永水,31.8046,130.829968,4367.88758517748
原町第三小学校,福島県,南相馬市,原町区上町１丁目,37.632683,140.950936,17693.8023590958
横川小学校,鹿児島県,霧島市,横川町中ノ,31.902982,130.70434,3772.22418115471
原町第二小学校,福島県,南相馬市,原町区橋本町１丁目,37.634289,140.963337,15938.7751811166
宮内小学校,鹿児島県,霧島市,隼人町神宮三丁目,31.752737,130.74072,22127.1853532186
高平小学校,福島県,南相馬市,原町区下北高平,37.651433,140.988334,7237.06617966041
向花小学校,鹿児島県,霧島市,国分府中町,31.746878,130.760932,29257.7875405937
鹿島小学校,福島県,南相馬市,鹿島区鹿島字舘ノ内,37.700732,140.976224,6753.67682900619
溝辺小学校,鹿児島県,霧島市,溝辺町有川陵北,31.83389,130.686081,5005.40516523269
小高小学校,福島県,南相馬市,鹿島区牛河内,37.705015,140.955427,8784.14223809364
高千穂小学校,鹿児島県,霧島市,牧園町高千穂,31.885669,130.820737,4731.65779871687
上真野小学校,福島県,南相馬市,鹿島区角川原,37.722516,140.928962,5530.97030055615
国分小学校,鹿児島県,霧島市,国分中央２丁目,31.741627,130.773968,26691.2583167061
真野小学校,福島県,南相馬市,鹿島区鹿島字舘ノ内,37.70120489609778,140.9768333858696,6753.67682900619
国分西小学校,鹿児島県,霧島市,国分広瀬２丁目,31.722184,130.76064,23040.286498405
石神第一小学校,福島県,南相馬市,原町区北長野,37.658722,140.934677,7363.21746296578
国分南小学校,鹿児島県,霧島市,国分下井,31.714025,130.786712,13266.9320462871
石神第二小学校,福島県,南相馬市,原町区大木戸字北西原,37.634245,140.93414,11256.3742933739
国分北小学校,鹿児島県,霧島市,国分清水２丁目,31.760679,130.780217,18415.881074563
太田小学校,福島県,南相馬市,原町区益田,37.605819,140.970124,6372.75970763176
佐々木小学校,鹿児島県,霧島市,横川町下ノ,31.873471,130.709321,3663.99490077012
大甕小学校,福島県,南相馬市,原町区雫,37.61029,141.004741,5181.47195975892
三体小学校,鹿児島県,霧島市,牧園町三体堂,31.882716,130.78241,3604.37916878406
八沢小学校,福島県,南相馬市,鹿島区北海老字松坂,37.711365,140.98467,5974.03217881077
持松小学校,鹿児島県,霧島市,霧島川北,31.825561,130.803992,4039.0944881961
鳩原小学校,福島県,南相馬市,鹿島区牛河内,37.705015,140.955427,8784.14223809364
小浜小学校,鹿児島県,霧島市,隼人町小浜,31.736157,130.693022,10027.8153210315
福浦小学校,福島県,南相馬市,鹿島区鹿島字舘ノ内,37.70120489609778,140.9768333858696,6753.67682900619
小野小学校,鹿児島県,霧島市,隼人町小田,31.740932,130.71465,16382.8017503847
上小川小学校,鹿児島県,霧島市,国分上小川,31.723833,130.773334,23835.7345297061
青葉小学校,鹿児島県,霧島市,国分清水４丁目,31.767189,130.785587,15081.8467810214
川原小学校,鹿児島県,霧島市,国分川原,31.742408,130.813711,6358.95075776717
大田小学校,鹿児島県,霧島市,霧島大窪,31.822133,130.836607,4332.79702189514
竹子小学校,鹿児島県,霧島市,溝辺町竹子稲荷,31.856632,130.663965,4094.88599797794
中津川小学校,鹿児島県,霧島市,牧園町上中津川,31.837799,130.782948,3970.46194606794
中福良小学校,鹿児島県,霧島市,隼人町嘉例川,31.814145,130.731048,5131.5293683287
